f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,0.32873756,-0.005421711,-0.022867037,0.6085671,-0.18006507,-0.06353543,0.82834536,-0.3089657,-0.12860295,1.0167168,-0.46429464,-0.19515595,0.5235603,-0.7779932,-0.023845904,0.7786858,-0.9252675,-0.1703399,0.9260065,-0.78898406,-0.2831286,1.0105401,-0.5933857,-0.35084325,0.41151822,-0.9037004,-0.11822952,0.61469036,-1.3154294,-0.23082167,0.81687725,-1.5388265,-0.33128065,0.9818639,-1.6935395,-0.4064588,0.2633313,-0.93399173,-0.23252177,0.40901482,-1.3904182,-0.3579169,0.59591365,-1.6224431,-0.43332234,0.76665914,-1.7781023,-0.48232877,0.10040482,-0.8672132,-0.35137925,0.15081498,-1.2440264,-0.46913505,0.26304042,-1.484449,-0.51956815,0.3896645,-1.667485,-0.55078965,0.0,0.0,0.0,-0.3008859,-0.076969065,-0.035479747,-0.54739535,-0.21249548,-0.098807715,-0.7498527,-0.3029839,-0.18796997,-0.91058373,-0.43191317,-0.27160525,-0.4613351,-0.8255382,-0.0022789927,-0.7242795,-0.8836727,-0.1685745,-0.83800155,-0.73171127,-0.31966826,-0.90518713,-0.57690763,-0.40022352,-0.39556488,-0.9164542,-0.060333274,-0.5981166,-1.2533797,-0.18877256,-0.7893822,-1.3641714,-0.28835958,-0.98571724,-1.3650105,-0.3413715,-0.27970842,-0.92600256,-0.13837819,-0.40630236,-1.3072838,-0.23145987,-0.58193386,-1.4384105,-0.27887058,-0.7650915,-1.4585193,-0.29175472,-0.15721977,-0.8838245,-0.22674306,-0.1815357,-1.2118889,-0.27515593,-0.31595886,-1.3624398,-0.28707793,-0.47824895,-1.4290975,-0.28384638,B
0.0,0.0,0.0,0.32129532,0.0063682087,-0.066119365,0.61101764,-0.1479845,-0.1184686,0.83725715,-0.2902118,-0.18354063,1.0318292,-0.46348816,-0.24819405,0.5297123,-0.772997,-0.08666173,0.7775701,-0.9323622,-0.24093588,0.9239248,-0.78976756,-0.35221374,1.0302076,-0.59582096,-0.42010733,0.42102155,-0.8939138,-0.15381469,0.60420126,-1.3478945,-0.2699134,0.80193627,-1.5760031,-0.3666178,0.9801583,-1.7320414,-0.44255012,0.2725655,-0.92289144,-0.24165986,0.416229,-1.4196347,-0.37153584,0.59696,-1.6630455,-0.447054,0.77924275,-1.8250654,-0.49826482,0.103494965,-0.85862345,-0.33661965,0.1435614,-1.2623855,-0.46175724,0.25473782,-1.50667,-0.51729333,0.38973546,-1.696811,-0.55285525,0.0,0.0,0.0,-0.31256554,-0.06214076,-0.012315562,-0.5545366,-0.2027781,-0.06370758,-0.7652103,-0.2888104,-0.14539444,-0.9338516,-0.4117086,-0.2233401,-0.47107878,-0.82585883,0.021570416,-0.7399796,-0.8742975,-0.13785286,-0.8542556,-0.708128,-0.28585997,-0.92759985,-0.5526241,-0.36513606,-0.38914782,-0.9198799,-0.048834864,-0.5934173,-1.2412217,-0.16773471,-0.7839316,-1.3595767,-0.26071596,-0.98891836,-1.3723786,-0.3111083,-0.2659088,-0.925531,-0.13852033,-0.38056704,-1.2945864,-0.2255136,-0.55623156,-1.4296865,-0.2696023,-0.7461112,-1.4480175,-0.2815462,-0.14580832,-0.8781163,-0.23699883,-0.15882851,-1.1976187,-0.28578922,-0.29347917,-1.357929,-0.2994589,-0.46016043,-1.4291747,-0.297426,B
0.0,0.0,0.0,0.3495049,0.02369281,-0.097121894,0.63124853,-0.11592637,-0.15052614,0.8816739,-0.25916812,-0.21038514,1.0942243,-0.4307026,-0.26775095,0.5637185,-0.75839597,-0.047520623,0.8275897,-0.91833156,-0.17589928,0.9803507,-0.78126043,-0.27502853,1.088077,-0.5983053,-0.3359143,0.46356267,-0.8820164,-0.08459729,0.6595931,-1.3434583,-0.16962972,0.860144,-1.5682172,-0.25777826,1.0479392,-1.731169,-0.3294047,0.3172982,-0.9234542,-0.14761189,0.45913327,-1.4195343,-0.24540685,0.6467521,-1.670699,-0.31480697,0.83598256,-1.8459305,-0.36591676,0.13912709,-0.87906426,-0.22237644,0.19569041,-1.2959294,-0.3202591,0.3221741,-1.5313102,-0.3689086,0.4695561,-1.7175543,-0.40263447,0.0,0.0,0.0,-0.30994037,-0.040088326,-0.051326897,-0.5676881,-0.201912,-0.1121957,-0.7867504,-0.29074502,-0.19400494,-0.9527793,-0.39496443,-0.2698381,-0.4987668,-0.7952881,0.0026402937,-0.74385786,-0.8609623,-0.1656411,-0.8539041,-0.7061491,-0.32156748,-0.9090726,-0.5436397,-0.4044928,-0.4131,-0.90957344,-0.044994324,-0.60785514,-1.2342771,-0.16251425,-0.79492867,-1.3550047,-0.2582308,-0.98171794,-1.3770244,-0.30952916,-0.27893028,-0.9286721,-0.11604565,-0.40143484,-1.2838005,-0.20229425,-0.560733,-1.4268641,-0.25190687,-0.7321921,-1.4720143,-0.26864612,-0.14350097,-0.87821925,-0.19881707,-0.15679514,-1.1981758,-0.2454581,-0.27602145,-1.3507668,-0.2585388,-0.42895263,-1.4247065,-0.25676322,B
0.0,0.0,0.0,0.27461708,0.015425666,-0.08580775,0.5549689,-0.15481235,-0.13165721,0.7832852,-0.29411784,-0.18120866,0.9696948,-0.4574551,-0.22613896,0.4782822,-0.78176177,-0.086384565,0.71624905,-0.9358832,-0.22482762,0.8503024,-0.8058414,-0.3197106,0.9443736,-0.6292476,-0.37397707,0.39594647,-0.9099333,-0.123482,0.5750145,-1.3436688,-0.22478624,0.76596385,-1.5274724,-0.2967348,0.93988544,-1.6484605,-0.34773403,0.2745472,-0.9464333,-0.18182242,0.40184498,-1.4153956,-0.29279718,0.5775062,-1.6337308,-0.34662685,0.75019807,-1.7779722,-0.3777307,0.12689659,-0.8981458,-0.24976328,0.15977171,-1.2786897,-0.35548946,0.27527413,-1.4934673,-0.39825886,0.41523105,-1.6533468,-0.42129123,0.0,0.0,0.0,-0.309093,-0.025090974,-0.069158025,-0.57153386,-0.18104257,-0.13339454,-0.7898382,-0.2766059,-0.21545778,-0.9496356,-0.39003405,-0.2896485,-0.5019425,-0.79518914,-0.0104026515,-0.74639964,-0.85713184,-0.17713389,-0.8593642,-0.69881576,-0.3276847,-0.92233455,-0.53536004,-0.4051964,-0.41241378,-0.90982795,-0.046129722,-0.5871865,-1.2317523,-0.15598843,-0.7551993,-1.3698347,-0.24341506,-0.9300945,-1.4149374,-0.2886986,-0.27153376,-0.9291017,-0.107537895,-0.38677537,-1.2895858,-0.19395794,-0.53846526,-1.4435916,-0.24594669,-0.7100458,-1.4923432,-0.2623273,-0.12995775,-0.87515384,-0.18188855,-0.14208649,-1.2020096,-0.23435117,-0.25755867,-1.3573946,-0.25296655,-0.40896127,-1.4241185,-0.25217703,B
0.0,0.0,0.0,0.26096457,-0.009181961,-0.066740066,0.52517617,-0.19818266,-0.11423408,0.75009793,-0.32571626,-0.17350528,0.94122267,-0.4631617,-0.22511213,0.44731164,-0.8018257,-0.029108847,0.6803415,-0.93262434,-0.16534822,0.82757837,-0.8213783,-0.25697705,0.9291643,-0.64939255,-0.29947022,0.36224693,-0.9293432,-0.07140332,0.5358192,-1.3420411,-0.15885782,0.718757,-1.5469422,-0.20866868,0.88705677,-1.6858112,-0.2337451,0.24238732,-0.97260946,-0.13799664,0.35989362,-1.4117391,-0.23039235,0.53374004,-1.6406337,-0.255585,0.7006022,-1.7912797,-0.2587738,0.10523503,-0.93322265,-0.21574412,0.16498855,-1.3030224,-0.29646435,0.2912218,-1.5310962,-0.31392828,0.43264207,-1.6910983,-0.31235537,0.0,0.0,0.0,-0.30862704,-0.03474243,-0.07315205,-0.57487065,-0.1833655,-0.1404727,-0.7869177,-0.28745884,-0.2256679,-0.9454107,-0.41512272,-0.30151796,-0.5155232,-0.7861057,-0.013418159,-0.75233114,-0.85584134,-0.18815148,-0.86664546,-0.70769435,-0.33758673,-0.92909545,-0.551469,-0.40978026,-0.41375265,-0.9091851,-0.046810918,-0.56229883,-1.2374505,-0.15776841,-0.7068926,-1.3942461,-0.23094957,-0.8649402,-1.445155,-0.26224667,-0.26880795,-0.9354053,-0.10844259,-0.3662717,-1.2779973,-0.19318953,-0.49841434,-1.4269109,-0.22517526,-0.658614,-1.470796,-0.22318868,-0.12378266,-0.88398844,-0.18475397,-0.13242114,-1.1909202,-0.23652726,-0.23948634,-1.3493965,-0.24628869,-0.38426253,-1.4253001,-0.23414029,B
0.0,0.0,0.0,0.24623841,0.12739125,-0.25808698,0.4356091,-0.018004898,-0.3933729,0.4606407,-0.27705863,-0.5048429,0.36605164,-0.55150926,-0.61284524,0.569578,-0.6948134,-0.32614455,0.74467206,-1.2014085,-0.54096735,0.8280202,-1.6059244,-0.68412906,0.8767675,-1.9555424,-0.76983017,0.37587327,-0.8756208,-0.3033274,0.43301404,-1.4355936,-0.52966225,0.4252227,-1.8267517,-0.64882934,0.4320028,-2.1492,-0.69946945,0.17374305,-0.9271884,-0.3002164,0.1511832,-1.155669,-0.55424017,0.073217705,-0.88009554,-0.5608748,0.041110594,-0.6475362,-0.49374244,-0.02385867,-0.8812246,-0.31667742,-0.03168948,-1.0485625,-0.4935578,-0.074935704,-0.8554237,-0.458387,-0.09258216,-0.67347217,-0.38271856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14436793,-0.6135991,0.021320807,-0.48580527,-1.1345623,-0.039337024,-0.82734656,-1.3950306,-0.11422356,-1.0417085,-1.4583097,-0.19629526,-0.54718614,-1.1706271,-0.21558405,-1.209791,-1.3114831,-0.3670299,-1.1917006,-1.088943,-0.4242517,-1.0235145,-0.94820434,-0.44199958,-0.5629376,-0.76993835,-0.30049315,-1.2502031,-0.877053,-0.4165864,-1.1430663,-0.7262567,-0.38679385,-0.9397531,-0.66251355,-0.37122828,-0.60236573,-0.35166222,-0.37954336,-1.215866,-0.5036588,-0.4901856,-1.0970592,-0.4133564,-0.40484396,-0.90596217,-0.37090692,-0.3436945,-0.6616691,0.03996346,-0.45159492,-1.150945,-0.17836088,-0.53308594,-1.0730978,-0.1494586,-0.46414733,-0.9176964,-0.09634832,-0.40379268,G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19102857,-0.48239496,-0.011665879,-0.6010776,-0.8375859,-0.07808939,-1.0128297,-0.98166126,-0.14466669,-1.3009189,-1.027824,-0.21073817,-0.61984545,-1.0652523,-0.15204823,-1.2018808,-0.9471808,-0.23143813,-1.162095,-0.73088676,-0.24174057,-1.0153382,-0.6883119,-0.24666202,-0.6163844,-0.76126283,-0.20136824,-1.2246485,-0.6093752,-0.25566858,-1.1213018,-0.43505108,-0.22005403,-0.9669195,-0.39842477,-0.21348543,-0.62866086,-0.4064763,-0.24771252,-1.1756577,-0.2949565,-0.3015986,-1.0533884,-0.16809066,-0.23573464,-0.9007144,-0.14088668,-0.20520334,-0.6396946,-0.043693744,-0.2911631,-1.0685606,-0.04626229,-0.34985274,-0.97474563,0.02552611,-0.31146643,-0.8386655,0.04524693,-0.28009924,G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18838486,-0.45784602,0.017322058,-0.5551511,-0.76363784,-0.02988792,-0.92429835,-0.8634118,-0.0866086,-1.1791945,-0.8508673,-0.14653292,-0.6455948,-1.020855,-0.09178156,-1.1597105,-0.8830193,-0.15242265,-1.0914761,-0.69420767,-0.16631684,-0.9521411,-0.68789047,-0.17758045,-0.64873844,-0.74559635,-0.15239602,-1.1679422,-0.57829523,-0.18798429,-1.0545455,-0.41770294,-0.15882745,-0.9192006,-0.39033458,-0.15599887,-0.6545415,-0.41380408,-0.20867087,-1.1344444,-0.29153067,-0.24557236,-1.0122508,-0.1715433,-0.1834342,-0.87650144,-0.14873686,-0.15484355,-0.65562403,-0.059455004,-0.2617679,-1.0497458,-0.05346634,-0.30077854,-0.9603182,0.01292262,-0.25123987,-0.84047526,0.0352149,-0.21181531,G
0.0,0.0,0.0,0.14250496,-0.57116616,0.03676011,0.3365559,-0.93262935,-0.0032760222,0.5421443,-1.0709053,-0.048744217,0.6786568,-1.0093311,-0.07786503,0.6450613,-1.0034323,-0.11063494,0.99069947,-0.8492203,-0.12506513,0.9018224,-0.7276446,-0.08999582,0.7618758,-0.719475,-0.06132847,0.7332655,-0.661377,-0.15780371,1.0356895,-0.5792094,-0.1380579,0.9166072,-0.49312374,-0.085050106,0.7561816,-0.47361064,-0.05539415,0.77510536,-0.30152333,-0.19053093,0.96956295,-0.2939395,-0.14547221,0.8558913,-0.22339158,-0.07922629,0.7048073,-0.19481619,-0.05455346,0.7705392,0.037617803,-0.22057164,0.85033935,-0.013827899,-0.1804463,0.740354,0.023603803,-0.11825303,0.62222546,0.059044793,-0.07490624,0.0,0.0,0.0,-0.21342082,-0.44037765,0.0049530743,-0.5631977,-0.7350094,-0.047212943,-0.92068833,-0.8240931,-0.10587382,-1.1582546,-0.83606595,-0.16187431,-0.61554843,-1.0265278,-0.07098568,-1.0819141,-0.8238614,-0.1293985,-1.0110981,-0.62898403,-0.1478296,-0.8750972,-0.63042337,-0.1645015,-0.61591804,-0.7777244,-0.1256574,-1.0981991,-0.5339568,-0.15794398,-0.9783801,-0.37879968,-0.13515039,-0.8486241,-0.38076544,-0.13619715,-0.62099564,-0.47029796,-0.17842446,-1.0539201,-0.26716453,-0.21120717,-0.92011005,-0.14567484,-0.15880099,-0.7918929,-0.16035041,-0.13896094,-0.61313003,-0.14609896,-0.2302696,-0.92565507,-0.031328287,-0.26980585,-0.8205279,0.06024582,-0.23149714,-0.71203804,0.066014424,-0.19976707,G
0.0,0.0,0.0,0.16067082,-0.5789854,0.036224164,0.39845568,-0.9388174,0.009422344,0.6683214,-1.0610522,-0.017645165,0.8423633,-0.9940735,-0.023064664,0.66445804,-1.0049847,-0.11349142,1.0087081,-0.8794912,-0.10193026,0.906192,-0.7619558,-0.034231517,0.76622105,-0.75645345,0.015983615,0.7477673,-0.6469441,-0.1493562,1.0564226,-0.60547537,-0.11127272,0.93447465,-0.52947056,-0.04323975,0.7741404,-0.51704264,-0.0070768245,0.7888683,-0.28066957,-0.16861485,0.9936873,-0.3149964,-0.113165736,0.88495755,-0.25181952,-0.043702863,0.7367679,-0.22861286,-0.020071045,0.794151,0.049174525,-0.18399578,0.8980486,-0.034704283,-0.13471031,0.7933576,-0.00534593,-0.07278755,0.6767966,0.028105306,-0.033563968,0.0,0.0,0.0,-0.2183462,-0.45099738,0.0006876337,-0.5609541,-0.73422694,-0.04840732,-0.9110487,-0.79321575,-0.103088,-1.1536603,-0.7342484,-0.15607691,-0.6309815,-1.0125271,-0.07560902,-1.1034801,-0.7837239,-0.12953244,-1.0307689,-0.58638644,-0.14312126,-0.89940494,-0.58765006,-0.15537888,-0.63445085,-0.7626087,-0.12609518,-1.1102341,-0.47409448,-0.15631606,-0.98367095,-0.32538006,-0.13445497,-0.8527765,-0.33306345,-0.13390435,-0.6344195,-0.451615,-0.17386185,-1.0453423,-0.18759775,-0.2046101,-0.9086814,-0.07792699,-0.16124076,-0.785441,-0.09835489,-0.14564365,-0.62306124,-0.123801805,-0.22122726,-0.9104407,0.037203558,-0.2594096,-0.80176514,0.11548212,-0.22801921,-0.6944094,0.112339444,-0.20030813,G
0.0,0.0,0.0,0.0920114,-0.5079808,0.02325074,0.22618221,-0.86723065,-0.026981108,0.37179145,-1.0856531,-0.07827651,0.41306406,-1.229477,-0.11662509,0.67088854,-0.9538541,-0.14222488,0.9740612,-0.86186934,-0.12137939,0.8815811,-0.74840033,-0.050057013,0.7507971,-0.7313434,-0.00065048283,0.76785403,-0.61561686,-0.17724559,1.0270733,-0.57618195,-0.11503298,0.9000404,-0.49811873,-0.04514391,0.7501265,-0.47387084,-0.019251732,0.80389,-0.26316705,-0.19570197,0.9673661,-0.27311715,-0.11647915,0.8441906,-0.206302,-0.058801476,0.6936919,-0.18308884,-0.057176422,0.792742,0.06593251,-0.21333286,0.85351247,0.017089123,-0.15137969,0.74238116,0.049365032,-0.103267916,0.62807333,0.071272984,-0.08258445,0.0,0.0,0.0,-0.2374397,-0.42412016,0.01336815,-0.5881688,-0.6922021,-0.03181824,-0.9427045,-0.73864466,-0.08661978,-1.1968229,-0.6977164,-0.13993673,-0.6545521,-0.97798914,-0.041013226,-1.1117356,-0.742572,-0.09290682,-1.0308297,-0.5481598,-0.11441334,-0.89427066,-0.55078536,-0.13344061,-0.66308415,-0.7420184,-0.09863133,-1.1250248,-0.44832253,-0.123278774,-0.99434745,-0.3062954,-0.10805304,-0.86402756,-0.31727606,-0.113607086,-0.662197,-0.4395248,-0.15425153,-1.0730275,-0.18156973,-0.1794158,-0.9222808,-0.07233986,-0.13507041,-0.79302263,-0.10019958,-0.12082683,-0.64135,-0.112255126,-0.20894594,-0.9397128,0.045128904,-0.2424649,-0.8240241,0.121941835,-0.20608838,-0.7105573,0.10655782,-0.1757586,G
0.0,0.0,0.0,0.10095024,-0.54463863,0.027941927,0.25928375,-0.93143415,-0.01138716,0.42571703,-1.146651,-0.05153494,0.51119804,-1.2271979,-0.075743936,0.6743947,-0.9694304,-0.12853931,0.9800701,-0.87307423,-0.11228235,0.8773355,-0.7619219,-0.046536215,0.7422767,-0.7552864,0.00020106693,0.7649383,-0.62194496,-0.16749264,1.0244328,-0.5891399,-0.119445555,0.89544535,-0.52532434,-0.054742154,0.74137807,-0.50953954,-0.025013724,0.7993297,-0.27034172,-0.18988574,0.9632923,-0.30574375,-0.12180531,0.850101,-0.2503302,-0.059187423,0.7048468,-0.22691634,-0.04665595,0.7903006,0.04870048,-0.21039125,0.8663753,-0.028185412,-0.15311062,0.7588859,-0.005508418,-0.093257755,0.647801,0.01710364,-0.058785874,0.0,0.0,0.0,-0.23208568,-0.45887583,0.017348472,-0.5730873,-0.73555446,-0.02779357,-0.92943954,-0.7762379,-0.084015876,-1.1827428,-0.71709025,-0.14000581,-0.65084773,-0.9937697,-0.045551714,-1.107271,-0.7723166,-0.10142158,-1.0366766,-0.580344,-0.12417816,-0.9054306,-0.57348645,-0.14278771,-0.66566086,-0.73860085,-0.106604196,-1.1250415,-0.46494663,-0.13943087,-0.9982993,-0.3178947,-0.1272488,-0.8665964,-0.3200571,-0.13382958,-0.66858584,-0.42514223,-0.16469635,-1.0810227,-0.1937834,-0.20034261,-0.9367735,-0.08451741,-0.15486716,-0.80793303,-0.10121917,-0.13616073,-0.65544444,-0.090667605,-0.2205476,-0.9641928,0.013496316,-0.25825366,-0.85942346,0.08895402,-0.21654242,-0.75238377,0.08897002,-0.18082495,G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1994225,-0.46654704,0.026871154,-0.512898,-0.72803605,-0.012810752,-0.83399963,-0.7299243,-0.06747949,-1.0543255,-0.59326416,-0.1259237,-0.65511745,-0.9870377,-0.038820267,-1.1051124,-0.74835503,-0.09488811,-1.0298817,-0.573,-0.12461509,-0.89849544,-0.583282,-0.14782211,-0.6654538,-0.73898643,-0.10521559,-1.115508,-0.4605932,-0.13483198,-0.9905026,-0.32667956,-0.12574852,-0.8589171,-0.33976647,-0.13352692,-0.66016066,-0.4320637,-0.16823323,-1.0734359,-0.19539416,-0.20062244,-0.93790746,-0.09628877,-0.16038527,-0.80540603,-0.12067644,-0.14344677,-0.6394532,-0.09998558,-0.22965287,-0.954372,0.011149957,-0.26147085,-0.8534338,0.07773611,-0.21669443,-0.74032176,0.07426266,-0.17888986,G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21429455,-0.44726852,-0.0007556449,-0.56176907,-0.72124994,-0.05199139,-0.9225298,-0.75669616,-0.108150646,-1.1679739,-0.6603879,-0.16181178,-0.6314153,-1.0087812,-0.06840014,-1.1027434,-0.758791,-0.118412375,-1.0244858,-0.5680149,-0.13464876,-0.8864002,-0.5738679,-0.15072434,-0.6297992,-0.76770437,-0.11824937,-1.1072694,-0.45461273,-0.14382379,-0.98226404,-0.31633353,-0.12778603,-0.85185575,-0.33083066,-0.13375117,-0.62769425,-0.46078882,-0.16576612,-1.0501107,-0.19011012,-0.19054137,-0.9111021,-0.08785442,-0.15028794,-0.78258574,-0.10955977,-0.13833398,-0.6116991,-0.12741922,-0.21364267,-0.92743087,0.020211445,-0.24622196,-0.83261913,0.09746662,-0.21351998,-0.72964495,0.098796174,-0.18633687,G
0.0,0.0,0.0,0.083528355,-0.5136207,0.024458008,0.20091859,-0.87706333,-0.03642507,0.29282716,-1.124612,-0.10005238,0.30885863,-1.2991236,-0.15135893,0.64309245,-0.98738897,-0.15412185,0.9560659,-0.8673356,-0.14765784,0.85734403,-0.7389596,-0.08779201,0.7253772,-0.7176447,-0.044822782,0.73582095,-0.64793146,-0.19685617,1.0027075,-0.5900081,-0.1493446,0.870748,-0.5086344,-0.08445009,0.7165389,-0.48524755,-0.058811013,0.77593756,-0.2993436,-0.22323823,0.94762796,-0.3127543,-0.15408954,0.8229415,-0.24022108,-0.092631064,0.67193156,-0.21107982,-0.084960915,0.7766186,0.025718058,-0.24872714,0.8355225,-0.02698199,-0.19172649,0.7207362,0.020278534,-0.13800862,0.6095325,0.054895926,-0.11139413,0.0,0.0,0.0,-0.19358806,-0.46006233,0.018473037,-0.511803,-0.7328275,-0.023508526,-0.83814704,-0.7575303,-0.07657057,-1.058338,-0.61685735,-0.13041836,-0.6338966,-0.99436533,-0.04438734,-1.0983032,-0.7575816,-0.09101529,-1.0211087,-0.57643837,-0.10786784,-0.88401705,-0.5844655,-0.12335316,-0.6351663,-0.7653197,-0.10416126,-1.1014981,-0.46555802,-0.1256613,-0.9749245,-0.33643967,-0.108331166,-0.84515005,-0.35195163,-0.1112026,-0.6331512,-0.46752596,-0.16129467,-1.0522838,-0.20903103,-0.183535,-0.9126875,-0.11159853,-0.14292535,-0.78465444,-0.13190897,-0.12832177,-0.6157903,-0.13751616,-0.2179806,-0.9305591,-0.00093885296,-0.24618813,-0.8422823,0.07310037,-0.20909955,-0.7505104,0.08203594,-0.17804903,G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19849205,-0.4568055,0.0105931135,-0.5081584,-0.7234697,-0.03504595,-0.8211327,-0.7459792,-0.091444075,-1.0245754,-0.593663,-0.14963177,-0.62262684,-1.0040276,-0.058774717,-1.0876257,-0.76040214,-0.109696224,-1.0125456,-0.56999815,-0.12924777,-0.87630063,-0.5776702,-0.14668857,-0.6205093,-0.77577055,-0.114665836,-1.0872856,-0.4625542,-0.13944213,-0.9688543,-0.3190995,-0.123037286,-0.8373705,-0.32908127,-0.12713167,-0.6188052,-0.47516942,-0.16861922,-1.03896,-0.2060621,-0.19408613,-0.9173341,-0.09632663,-0.15751891,-0.7931816,-0.10778058,-0.14565396,-0.6050649,-0.14454049,-0.22320214,-0.9015288,0.013756847,-0.25444368,-0.82439834,0.090947784,-0.22440499,-0.7390395,0.1034305,-0.1987915,G
